"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3046","positiveCreatePersonWithMandatoryFieldsTest()","","2026-06-05","passed","2026-06-05","","api.PersonTest","api.PersonTest","positiveCreatePersonWithMandatoryFieldsTest"
"","0","searchInputCanBeClearedTest()","","2026-06-05","skipped","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","searchInputCanBeClearedTest"
"","26893","searchDropdownShowsCorrectResultsTest()","","2026-06-05","passed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropdownShowsCorrectResultsTest"
"","0","searchPatient_withMatchingTest(String, int)","","2026-06-05","skipped","2026-06-05","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withMatchingTest"
"","2538","knownPatientCanBeCreatedWithOnlyMandatoryDataTest()","","2026-06-05","passed","2026-06-05","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithOnlyMandatoryDataTest"
"","0","searchPatient_withoutMatchingTest(String)","","2026-06-05","skipped","2026-06-05","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatchingTest"
"","283","adminCanBeAuthenticatedTest()","","2026-06-05","passed","2026-06-05","","api.AuthenticationTest","api.AuthenticationTest","adminCanBeAuthenticatedTest"
"","5506","positiveUpdatePersonMandatoryFieldsTest()","","2026-06-05","passed","2026-06-05","","api.PersonTest","api.PersonTest","positiveUpdatePersonMandatoryFieldsTest"
"","631","newIdentifierCanBeGeneratedTest()","","2026-06-05","passed","2026-06-05","","api.GenerateIdentifierTest","api.GenerateIdentifierTest","newIdentifierCanBeGeneratedTest"
"","522","negativeCreatePersonTest(String, String, String, int, String, String) [3] first, middle, LastName, 210, U, birthdate","","2026-06-05","passed","2026-06-05","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","0","searchUnknownPatientTest(String, int)","","2026-06-05","skipped","2026-06-05","","api.SearchPatientTest","api.SearchPatientTest","searchUnknownPatientTest"
"","33988","userCanNavigateToSearchResultsPageByPressingEnterTest()","","2026-06-05","failed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByPressingEnterTest"
"","25252","knownPatientCanBeRegisteredWithMandatoryValidDataTest()","","2026-06-05","passed","2026-06-05","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithMandatoryValidDataTest"
"","10354","searchPanelCanBeClosedTest()","","2026-06-05","passed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedTest"
"","26159","userCanNavigateToSearchResultsPageByClickingSearchButtonTest()","","2026-06-05","passed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByClickingSearchButtonTest"
"","25667","searchPanelCanBeClosedAfterSearchTest()","","2026-06-05","passed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedAfterSearchTest"
"","25831","shouldDisplayNoUpcomingAppointmentsMessage()","","2026-06-05","failed","2026-06-05","","ui.VisitTest","ui.VisitTest","shouldDisplayNoUpcomingAppointmentsMessage"
