"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","530","createVisitTest()","","2026-06-04","passed","2026-06-04","","api.VisitTest","api.VisitTest","createVisitTest"
"","6989","searchPatientClickSearchButtonTest()","","2026-06-04","passed","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchPatientClickSearchButtonTest"
"","75","newIdentifierCanBeGeneratedTest()","","2026-06-04","passed","2026-06-04","","api.GenerateIdentifierTest","api.GenerateIdentifierTest","newIdentifierCanBeGeneratedTest"
"","0","endVisit()","","2026-06-04","skipped","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","endVisit"
"","363","patientCanBeSoftDeletedTest()","","2026-06-04","passed","2026-06-04","","api.DeletePatientTest","api.DeletePatientTest","patientCanBeSoftDeletedTest"
"","0","searchPatient_withoutMatchingTest(String)","","2026-06-04","skipped","2026-06-04","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatchingTest"
"","670","searchRecentVisitsTest()","","2026-06-04","passed","2026-06-04","","api.VisitTest","api.VisitTest","searchRecentVisitsTest"
"","462","knownPatientCanBeCreatedWithValidDataTest()","","2026-06-04","passed","2026-06-04","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithValidDataTest"
"","6712","startVisitAndClickCancelShouldKeepModalOpen()","","2026-06-04","passed","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","startVisitAndClickCancelShouldKeepModalOpen"
"","0","unknownPatientCanBeRegisteredWithValidDataTest()","","2026-06-04","skipped","2026-06-04","","ui.RegisterPatientTest","ui.RegisterPatientTest","unknownPatientCanBeRegisteredWithValidDataTest"
"","169","deletePersonPurgeTest()","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","deletePersonPurgeTest"
"","1","searchDropDownShowDefaultMessagesTest()","","2026-06-04","skipped","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropDownShowDefaultMessagesTest"
"","57","adminCanBeAuthenticatedTest()","","2026-06-04","passed","2026-06-04","","api.AuthenticationTest","api.AuthenticationTest","adminCanBeAuthenticatedTest"
"","895","adminCanLoginTest(AdminLogin)","","2026-06-04","passed","2026-06-04","","ui.LoginTest","ui.LoginTest","adminCanLoginTest"
"","484","deleteVisitTest()","","2026-06-04","passed","2026-06-04","","api.VisitTest","api.VisitTest","deleteVisitTest"
"","10034","searchPanelCanBeClosedAfterSearchTest()","","2026-06-04","passed","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedAfterSearchTest"
"","0","searchPatient_withoutMatching_WhenDB_isEmptyTest(String)","","2026-06-04","skipped","2026-06-04","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatching_WhenDB_isEmptyTest"
"","0","searchInputTextCanBeClearedTest()","","2026-06-04","skipped","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchInputTextCanBeClearedTest"
"","646","patientCannotBeCreatedWithEmptyGivenName()","","2026-06-04","passed","2026-06-04","","api.CreatePatientTest","api.CreatePatientTest","patientCannotBeCreatedWithEmptyGivenName"
"","305","positiveUpdatePersonMandatoryFieldsTest()","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","positiveUpdatePersonMandatoryFieldsTest"
"","7605","knownPatientCanBeRegisteredWithAllValidDataTest()","","2026-06-04","passed","2026-06-04","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithAllValidDataTest"
"","4934","startVisit()","","2026-06-04","passed","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","startVisit"
"","5117","knownPatientCanBeRegisteredWithMandatoryValidDataTest()","","2026-06-04","passed","2026-06-04","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithMandatoryValidDataTest"
"","486","patientCanBeCreatedWithEmptyMiddleOrGivenName(PersonName) [2] PersonName(givenName=7e1eb973, middleName=fe499585, familyName=, familyName2=null, preferred=null, prefix=null, familyNamePrefix=null, familyNameSuffix=null, degree=null)","","2026-06-04","passed","2026-06-04","","api.CreatePatientTest","api.CreatePatientTest","patientCanBeCreatedWithEmptyMiddleOrGivenName"
"","4546","startVisitWithoutVisitTypeShouldShowError()","","2026-06-04","passed","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","startVisitWithoutVisitTypeShouldShowError"
"","34","negativeCreatePersonTest(String, String, String, int, String, String) [1] , middle, LastName, 21, M, names[0].givenName","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","0","searchPatient_withMatchingTest(String, int)","","2026-06-04","skipped","2026-06-04","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withMatchingTest"
"","760","cannotLoginWithWrongAdminPasswordTest(AdminLogin)","","2026-06-04","passed","2026-06-04","","ui.LoginTest","ui.LoginTest","cannotLoginWithWrongAdminPasswordTest"
"","490","userCannotLoginWithoutNameTest()","","2026-06-04","passed","2026-06-04","","ui.LoginTest","ui.LoginTest","userCannotLoginWithoutNameTest"
"","4328","adminCanLoginWithClinicMemorisedTest(AdminLogin)","","2026-06-04","passed","2026-06-04","","ui.LoginTest","ui.LoginTest","adminCanLoginWithClinicMemorisedTest"
"","282","patientCanBeHardDeletedTest()","","2026-06-04","passed","2026-06-04","","api.DeletePatientTest","api.DeletePatientTest","patientCanBeHardDeletedTest"
"","2689","searchPanelCanBeClosedTest()","","2026-06-04","passed","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedTest"
"","4282","shouldDisplayNoUpcomingAppointmentsMessage()","","2026-06-04","passed","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","shouldDisplayNoUpcomingAppointmentsMessage"
"","33","negativeCreatePersonTest(String, String, String, int, String, String) [3] first, middle, LastName, 210, U, birthdate","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","395","patientCanBeCreatedWithEmptyMiddleOrGivenName(PersonName) [1] PersonName(givenName=7c665aec, middleName=, familyName=8e581c23, familyName2=null, preferred=null, prefix=null, familyNamePrefix=null, familyNameSuffix=null, degree=null)","","2026-06-04","passed","2026-06-04","","api.CreatePatientTest","api.CreatePatientTest","patientCanBeCreatedWithEmptyMiddleOrGivenName"
"","5667","searchDropdownShowCorrectResultsTest()","","2026-06-04","passed","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropdownShowCorrectResultsTest"
"","8871","deleteActiveVisitShouldRemoveItSuccessfully()","","2026-06-04","passed","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","deleteActiveVisitShouldRemoveItSuccessfully"
"","6866","searchPatientClickEnterTest()","","2026-06-04","passed","2026-06-04","","ui.SearchPatientTest","ui.SearchPatientTest","searchPatientClickEnterTest"
"","140","deletePersonVoidedTest()","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","deletePersonVoidedTest"
"","5922","startVisitAndDiscardShouldNotCreateActiveVisit()","","2026-06-04","passed","2026-06-04","","ui.StartVisitTest","ui.StartVisitTest","startVisitAndDiscardShouldNotCreateActiveVisit"
"","0","searchUnknownPatientTest(String, int)","","2026-06-04","skipped","2026-06-04","","api.SearchPatientTest","api.SearchPatientTest","searchUnknownPatientTest"
"","0","patientCanBeUpdatedSuccessfully()","","2026-06-04","skipped","2026-06-04","","api.UpdatePatientTest","api.UpdatePatientTest","patientCanBeUpdatedSuccessfully"
"","363","knownPatientCanBeCreatedWithOnlyMandatoryDataTest()","","2026-06-04","passed","2026-06-04","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithOnlyMandatoryDataTest"
"","167","positiveCreatePersonWithMandatoryFieldsTest()","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","positiveCreatePersonWithMandatoryFieldsTest"
"","31","negativeCreatePersonTest(String, String, String, int, String, String) [2] First, middle, LastName, -2, F, birthdate","","2026-06-04","passed","2026-06-04","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","514","updateVisitStartDatetimeTest()","","2026-06-04","passed","2026-06-04","","api.VisitTest","api.VisitTest","updateVisitStartDatetimeTest"
