"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25681","searchPanelCanBeClosedAfterSearchTest()","","2026-06-06","passed","2026-06-06","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedAfterSearchTest"
"","0","patientCanBeUpdatedSuccessfully()","","2026-06-06","skipped","2026-06-06","","api.UpdatePatientTest","api.UpdatePatientTest","patientCanBeUpdatedSuccessfully"
"","2437","knownPatientCanBeCreatedWithOnlyMandatoryDataTest()","","2026-06-06","passed","2026-06-06","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithOnlyMandatoryDataTest"
"","5966","adminCanLoginWithClinicMemorisedTest(AdminLogin)","","2026-06-06","passed","2026-06-06","","ui.IsolatedUiTest","ui.IsolatedUiTest","adminCanLoginWithClinicMemorisedTest"
"","30322","knownPatientCanBeRegisteredWithAllValidDataTest()","","2026-06-06","passed","2026-06-06","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithAllValidDataTest"
"","476","searchPatient_withoutMatching_WhenDB_isEmptyTest(String) [1] m","","2026-06-06","passed","2026-06-06","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatching_WhenDB_isEmptyTest"
"","22335","userCanNavigateToSearchResultsPageByClickingSearchButtonTest()","","2026-06-06","passed","2026-06-06","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByClickingSearchButtonTest"
"","6440","updateVisitStartDatetimeTest()","","2026-06-06","passed","2026-06-06","","api.VisitTest","api.VisitTest","updateVisitStartDatetimeTest"
"","1240","positiveCreatePersonWithMandatoryFieldsTest()","","2026-06-06","passed","2026-06-06","","api.PersonTest","api.PersonTest","positiveCreatePersonWithMandatoryFieldsTest"
"","26434","startVisitAndClickCancelShouldKeepModalOpen()","","2026-06-06","passed","2026-06-06","","ui.VisitTest","ui.VisitTest","startVisitAndClickCancelShouldKeepModalOpen"
"","7329","adminCanLoginTest(AdminLogin)","","2026-06-06","passed","2026-06-06","","ui.LoginTest","ui.LoginTest","adminCanLoginTest"
"","0","searchDropDownShowsDefaultMessagesTest()","","2026-06-06","skipped","2026-06-06","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropDownShowsDefaultMessagesTest"
"","195","negativeCreatePersonTest(String, String, String, int, String, String) [2] First, middle, LastName, -2, F, birthdate","","2026-06-06","passed","2026-06-06","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","23010","deleteActiveVisitShouldRemoveItSuccessfully()","","2026-06-06","failed","2026-06-06","","ui.VisitTest","ui.VisitTest","deleteActiveVisitShouldRemoveItSuccessfully"
"","4386","createVisitTest()","","2026-06-06","passed","2026-06-06","","api.VisitTest","api.VisitTest","createVisitTest"
"","3019","searchRecentVisitsTest()","","2026-06-06","passed","2026-06-06","","api.VisitTest","api.VisitTest","searchRecentVisitsTest"
"","1384","deletePersonPurgeTest()","","2026-06-06","passed","2026-06-06","","api.PersonTest","api.PersonTest","deletePersonPurgeTest"
"","8042","searchPanelCanBeClosedTest()","","2026-06-06","passed","2026-06-06","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedTest"
"","548","searchPatient_withoutMatching_WhenDB_isEmptyTest(String) [2] abrakadabra","","2026-06-06","passed","2026-06-06","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatching_WhenDB_isEmptyTest"
