"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","970","deletePersonVoidedTest()","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","deletePersonVoidedTest"
"","5344","patientCanBeSoftDeletedTest()","","2026-06-08","passed","2026-06-08","","api.DeletePatientTest","api.DeletePatientTest","patientCanBeSoftDeletedTest"
"","36","adminCanLoginTest(AdminLogin)","","2026-06-08","broken","2026-06-08","","ui.LoginTest","ui.LoginTest","adminCanLoginTest"
"","0","searchDropDownShowsDefaultMessagesTest()","","2026-06-08","skipped","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropDownShowsDefaultMessagesTest"
"","0","endVisit()","","2026-06-08","skipped","2026-06-08","","ui.VisitTest","ui.VisitTest","endVisit"
"","68","knownPatientCanBeRegisteredWithMandatoryValidDataTest()","","2026-06-08","broken","2026-06-08","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithMandatoryValidDataTest"
"","0","unknownPatientCanBeRegisteredWithValidDataTest()","","2026-06-08","skipped","2026-06-08","","ui.RegisterPatientTest","ui.RegisterPatientTest","unknownPatientCanBeRegisteredWithValidDataTest"
"","1005","knownPatientCanBeRegisteredWithAllValidDataTest()","","2026-06-08","broken","2026-06-08","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithAllValidDataTest"
"","722","searchPatient_withoutMatching_WhenDB_isEmptyTest(String) [2] abrakadabra","","2026-06-08","passed","2026-06-08","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatching_WhenDB_isEmptyTest"
"","0","searchInputCanBeClearedTest()","","2026-06-08","skipped","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","searchInputCanBeClearedTest"
"","2580","searchRecentVisitsTest()","","2026-06-08","passed","2026-06-08","","api.VisitTest","api.VisitTest","searchRecentVisitsTest"
"","0","searchUnknownPatientTest(String, int)","","2026-06-08","skipped","2026-06-08","","api.SearchPatientTest","api.SearchPatientTest","searchUnknownPatientTest"
"","49","startVisit()","","2026-06-08","broken","2026-06-08","","ui.VisitTest","ui.VisitTest","startVisit"
"","5319","patientCannotBeCreatedWithEmptyGivenName()","","2026-06-08","passed","2026-06-08","","api.CreatePatientTest","api.CreatePatientTest","patientCannotBeCreatedWithEmptyGivenName"
"","4584","positiveUpdatePersonMandatoryFieldsTest()","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","positiveUpdatePersonMandatoryFieldsTest"
"","66","startVisitAndDiscardShouldNotCreateActiveVisit()","","2026-06-08","broken","2026-06-08","","ui.VisitTest","ui.VisitTest","startVisitAndDiscardShouldNotCreateActiveVisit"
"","1006","shouldDisplayNoUpcomingAppointmentsMessage()","","2026-06-08","broken","2026-06-08","","ui.VisitTest","ui.VisitTest","shouldDisplayNoUpcomingAppointmentsMessage"
"","132","negativeCreatePersonTest(String, String, String, int, String, String) [3] first, middle, LastName, 210, U, birthdate","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","51","searchPanelCanBeClosedAfterSearchTest()","","2026-06-08","broken","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedAfterSearchTest"
"","1731","searchPatient_withoutMatching_WhenDB_isEmptyTest(String) [1] m","","2026-06-08","passed","2026-06-08","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatching_WhenDB_isEmptyTest"
"","57","searchDropdownShowsCorrectResultsTest()","","2026-06-08","broken","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","searchDropdownShowsCorrectResultsTest"
"","1371","patientCanBeCreatedWithEmptyMiddleOrGivenName(PersonName) [1] PersonName(givenName=84633de1, middleName=, familyName=b7feb996, familyName2=null, preferred=null, prefix=null, familyNamePrefix=null, familyNameSuffix=null, degree=null)","","2026-06-08","passed","2026-06-08","","api.CreatePatientTest","api.CreatePatientTest","patientCanBeCreatedWithEmptyMiddleOrGivenName"
"","2512","patientCanBeHardDeletedTest()","","2026-06-08","passed","2026-06-08","","api.DeletePatientTest","api.DeletePatientTest","patientCanBeHardDeletedTest"
"","0","searchPatient_withMatchingTest(String, int)","","2026-06-08","skipped","2026-06-08","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withMatchingTest"
"","883","positiveCreatePersonWithMandatoryFieldsTest()","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","positiveCreatePersonWithMandatoryFieldsTest"
"","71","userCannotLoginWithoutNameTest()","","2026-06-08","broken","2026-06-08","","ui.LoginTest","ui.LoginTest","userCannotLoginWithoutNameTest"
"","1010","cannotLoginWithWrongAdminPasswordTest(AdminLogin)","","2026-06-08","broken","2026-06-08","","ui.LoginTest","ui.LoginTest","cannotLoginWithWrongAdminPasswordTest"
"","191","adminCanLoginWithClinicMemorisedTest(AdminLogin)","","2026-06-08","broken","2026-06-08","","ui.IsolatedUiTest","ui.IsolatedUiTest","adminCanLoginWithClinicMemorisedTest"
"","2130","deleteVisitTest()","","2026-06-08","passed","2026-06-08","","api.VisitTest","api.VisitTest","deleteVisitTest"
"","45","deleteActiveVisitShouldRemoveItSuccessfully()","","2026-06-08","broken","2026-06-08","","ui.VisitTest","ui.VisitTest","deleteActiveVisitShouldRemoveItSuccessfully"
"","1676","newIdentifierCanBeGeneratedTest()","","2026-06-08","passed","2026-06-08","","api.GenerateIdentifierTest","api.GenerateIdentifierTest","newIdentifierCanBeGeneratedTest"
"","407","adminCanBeAuthenticatedTest()","","2026-06-08","passed","2026-06-08","","api.AuthenticationTest","api.AuthenticationTest","adminCanBeAuthenticatedTest"
"","67","startVisitAndClickCancelShouldKeepModalOpen()","","2026-06-08","broken","2026-06-08","","ui.VisitTest","ui.VisitTest","startVisitAndClickCancelShouldKeepModalOpen"
"","0","searchPatient_withoutMatchingTest(String)","","2026-06-08","skipped","2026-06-08","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatchingTest"
"","134","negativeCreatePersonTest(String, String, String, int, String, String) [1] , middle, LastName, 21, M, names[0].givenName","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","1656","patientCanBeCreatedWithEmptyMiddleOrGivenName(PersonName) [2] PersonName(givenName=d589a524, middleName=09864aa5, familyName=, familyName2=null, preferred=null, prefix=null, familyNamePrefix=null, familyNameSuffix=null, degree=null)","","2026-06-08","passed","2026-06-08","","api.CreatePatientTest","api.CreatePatientTest","patientCanBeCreatedWithEmptyMiddleOrGivenName"
"","2329","knownPatientCanBeCreatedWithValidDataTest()","","2026-06-08","passed","2026-06-08","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithValidDataTest"
"","1004","userCanNavigateToSearchResultsPageByPressingEnterTest()","","2026-06-08","broken","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByPressingEnterTest"
"","80","userCanNavigateToSearchResultsPageByClickingSearchButtonTest()","","2026-06-08","broken","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByClickingSearchButtonTest"
"","6920","updateVisitStartDatetimeTest()","","2026-06-08","passed","2026-06-08","","api.VisitTest","api.VisitTest","updateVisitStartDatetimeTest"
"","717","deletePersonPurgeTest()","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","deletePersonPurgeTest"
"","54","startVisitWithoutVisitTypeShouldShowError()","","2026-06-08","broken","2026-06-08","","ui.VisitTest","ui.VisitTest","startVisitWithoutVisitTypeShouldShowError"
"","2006","createVisitTest()","","2026-06-08","passed","2026-06-08","","api.VisitTest","api.VisitTest","createVisitTest"
"","2011","knownPatientCanBeCreatedWithOnlyMandatoryDataTest()","","2026-06-08","passed","2026-06-08","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithOnlyMandatoryDataTest"
"","97","negativeCreatePersonTest(String, String, String, int, String, String) [2] First, middle, LastName, -2, F, birthdate","","2026-06-08","passed","2026-06-08","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","50","searchPanelCanBeClosedTest()","","2026-06-08","broken","2026-06-08","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedTest"
