"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9045","adminCanLoginTest(AdminLogin)","","2026-06-09","passed","2026-06-09","","ui.LoginTest","ui.LoginTest","adminCanLoginTest"
"","1830","patientCannotBeCreatedWithEmptyGivenName()","","2026-06-09","passed","2026-06-09","","api.CreatePatientTest","api.CreatePatientTest","patientCannotBeCreatedWithEmptyGivenName"
"","23923","searchPanelCanBeClosedAfterSearchTest()","","2026-06-09","passed","2026-06-09","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedAfterSearchTest"
"","31020","knownPatientCanBeRegisteredWithAllValidDataTest()","","2026-06-09","passed","2026-06-09","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithAllValidDataTest"
"","26404","userCanNavigateToSearchResultsPageByClickingSearchButtonTest()","","2026-06-09","passed","2026-06-09","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByClickingSearchButtonTest"
"","24276","endVisit()","","2026-06-09","passed","2026-06-09","","ui.VisitTest","ui.VisitTest","endVisit"
"","4421","knownPatientCanBeCreatedWithValidDataTest()","","2026-06-09","passed","2026-06-09","","api.CreatePatientTest","api.CreatePatientTest","knownPatientCanBeCreatedWithValidDataTest"
"","2129","positiveCreatePersonWithMandatoryFieldsTest()","","2026-06-09","passed","2026-06-09","","api.PersonTest","api.PersonTest","positiveCreatePersonWithMandatoryFieldsTest"
"","345","negativeCreatePersonTest(String, String, String, int, String, String) [3] first, middle, LastName, 210, U, birthdate","","2026-06-09","passed","2026-06-09","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","321","negativeCreatePersonTest(String, String, String, int, String, String) [1] , middle, LastName, 21, M, names[0].givenName","","2026-06-09","passed","2026-06-09","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","5396","positiveUpdatePersonMandatoryFieldsTest()","","2026-06-09","passed","2026-06-09","","api.PersonTest","api.PersonTest","positiveUpdatePersonMandatoryFieldsTest"
"","4855","updateVisitStartDatetimeTest()","","2026-06-09","passed","2026-06-09","","api.VisitTest","api.VisitTest","updateVisitStartDatetimeTest"
"","155","negativeCreatePersonTest(String, String, String, int, String, String) [2] First, middle, LastName, -2, F, birthdate","","2026-06-09","passed","2026-06-09","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
