"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6178","userCanNavigateToSearchResultsPageByPressingEnterTest()","","2026-06-05","passed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","userCanNavigateToSearchResultsPageByPressingEnterTest"
"","157","deletePersonVoidedTest()","","2026-06-05","passed","2026-06-05","","api.PersonTest","api.PersonTest","deletePersonVoidedTest"
"","38","negativeCreatePersonTest(String, String, String, int, String, String) [2] First, middle, LastName, -2, F, birthdate","","2026-06-05","passed","2026-06-05","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
"","5131","startVisit()","","2026-06-05","passed","2026-06-05","","ui.VisitTest","ui.VisitTest","startVisit"
"","1","endVisit()","","2026-06-05","skipped","2026-06-05","","ui.VisitTest","ui.VisitTest","endVisit"
"","532","deleteVisitTest()","","2026-06-05","passed","2026-06-05","","api.VisitTest","api.VisitTest","deleteVisitTest"
"","9963","searchPanelCanBeClosedAfterSearchTest()","","2026-06-05","passed","2026-06-05","","ui.SearchPatientTest","ui.SearchPatientTest","searchPanelCanBeClosedAfterSearchTest"
"","8558","knownPatientCanBeRegisteredWithAllValidDataTest()","","2026-06-05","passed","2026-06-05","","ui.RegisterPatientTest","ui.RegisterPatientTest","knownPatientCanBeRegisteredWithAllValidDataTest"
"","0","searchPatient_withoutMatchingTest(String)","","2026-06-05","skipped","2026-06-05","","api.SearchPatientTest","api.SearchPatientTest","searchPatient_withoutMatchingTest"
"","614","searchRecentVisitsTest()","","2026-06-05","passed","2026-06-05","","api.VisitTest","api.VisitTest","searchRecentVisitsTest"
"","6200","startVisitAndDiscardShouldNotCreateActiveVisit()","","2026-06-05","passed","2026-06-05","","ui.VisitTest","ui.VisitTest","startVisitAndDiscardShouldNotCreateActiveVisit"
"","43","negativeCreatePersonTest(String, String, String, int, String, String) [1] , middle, LastName, 21, M, names[0].givenName","","2026-06-05","passed","2026-06-05","","api.PersonTest","api.PersonTest","negativeCreatePersonTest"
